OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
FENGYUN 1C DEB,1999-025ABA,2026-08-16T19:42:28.662912,14.41577505,.00216966,98.9772,352.0422,77.3619,75.3808,0,U,30339,999,980,.10226656E-2,.3288E-4,0
FENGYUN 1C DEB,1999-025ABB,2026-08-16T03:36:09.706176,14.04701195,.0145645,98.9689,287.3783,167.8874,218.8694,0,U,30340,999,240,-.8702631E-5,-.59E-6,0
FENGYUN 1C DEB,1999-025ABC,2026-08-16T17:20:17.368800,14.37433635,.0050271,99.2114,138.7471,60.6909,327.7963,0,U,30341,999,626,.1253333E-2,.3755E-4,0
FENGYUN 1C DEB,1999-025ABD,2026-08-16T12:29:45.805056,13.80354141,.01671498,100.1930,72.1767,208.2516,208.6426,0,U,30342,999,98293,.32412167E-3,.325E-5,0
FENGYUN 1C DEB,1999-025ABF,2026-08-16T18:22:21.214848,14.56233981,.00084391,98.8158,328.9256,101.8977,49.4135,0,U,30344,999,1667,.10995109E-2,.4816E-4,0
FENGYUN 1C DEB,1999-025ABG,2026-08-16T16:05:16.428192,14.44472745,.00159943,98.9076,304.3685,224.3986,135.5922,0,U,30345,999,1336,.88896744E-3,.3026E-4,0
FENGYUN 1C DEB,1999-025ABH,2026-08-16T18:56:35.519136,14.36434957,.00529293,98.8106,335.5598,17.0566,134.2084,0,U,30346,999,956,.83866452E-3,.2452E-4,0
FENGYUN 1C DEB,1999-025ABJ,2026-08-16T09:38:18.805056,13.92888203,.01509551,98.3961,34.2319,67.7361,350.7775,0,U,30347,999,99394,.14614587E-3,.171E-5,0
FENGYUN 1C DEB,1999-025ABK,2026-08-16T18:10:29.875008,14.37469207,.00178885,98.8650,335.5658,10.2477,152.1484,0,U,30348,999,1076,.64814235E-3,.1896E-4,0
FENGYUN 1C DEB,1999-025ABL,2026-08-16T10:08:35.778048,14.12668451,.00886544,98.5977,185.6480,28.8527,90.5004,0,U,30349,999,99712,.94411435E-3,.1775E-4,0
FENGYUN 1C DEB,1999-025ABM,2026-08-16T08:41:35.420064,13.83276091,.02177093,98.1200,17.8819,348.8311,39.4147,0,U,30350,999,98391,.28143285E-3,.335E-5,0
FENGYUN 1C DEB,1999-025ABP,2026-08-16T12:06:59.699232,14.07742815,.00280737,98.7488,247.0602,344.6820,171.7412,0,U,30352,999,374,.15868758E-3,.227E-5,0
FENGYUN 1C DEB,1999-025ABS,2026-08-16T22:51:19.246176,14.19443119,.00524303,98.5919,230.7881,316.6531,72.7037,0,U,30355,999,845,.34212284E-3,.687E-5,0
FENGYUN 1C DEB,1999-025ABT,2026-08-16T12:52:51.701664,14.13631095,.00516526,98.6939,221.6851,306.1477,173.2046,0,U,30356,999,490,.31519189E-3,.559E-5,0
FENGYUN 1C DEB,1999-025ABU,2026-08-16T01:00:24.872256,14.05367565,.00492974,98.7844,252.8955,359.8212,28.0148,0,U,30357,999,261,-.53858712E-4,-.131E-5,0
FENGYUN 1C DEB,1999-025ABV,2026-08-16T11:34:27.223392,14.22090239,.00809587,98.5575,55.0851,202.4159,212.9656,0,U,30358,999,420,.69941853E-3,.1558E-4,0
FENGYUN 1C DEB,1999-025ABW,2026-08-15T15:17:09.862944,13.95433778,.0143209,101.6184,121.5413,88.9979,272.7577,0,U,30359,999,98497,.13403E-2,.1917E-4,0
FENGYUN 1C DEB,1999-025ABX,2026-08-16T16:09:45.011232,14.27975259,.00307567,98.7503,303.5999,146.2694,8.8743,0,U,30360,999,921,.58403657E-3,.1411E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-08-14T13:27:20.289600,14.26303496,.0065324,98.5483,261.7496,37.0795,323.4872,0,U,30361,999,1106,.33398E-3,.777E-5,0
FENGYUN 1C DEB,1999-025ABZ,2026-08-16T07:49:55.122816,14.13537795,.0095703,99.0499,158.7880,9.3846,350.9086,0,U,30362,999,99650,.12706776E-2,.2455E-4,0
FENGYUN 1C DEB,1999-025ACA,2026-08-15T10:34:27.838272,14.18211283,.00782954,99.0185,307.3761,61.2344,299.6667,0,U,30363,999,288,.60153393E-3,.1229E-4,0
FENGYUN 1C DEB,1999-025ACB,2026-08-16T16:22:12.950112,14.20259631,.03210383,98.1255,130.2632,317.2911,69.0904,0,U,30364,999,99143,.99361184E-3,.3525E-4,0
FENGYUN 1C DEB,1999-025ACC,2026-08-16T12:12:05.582016,14.19500713,.01676648,98.6328,221.6041,118.9896,3.6223,0,U,30365,999,1094,.95687794E-4,.19E-5,0
FENGYUN 1C DEB,1999-025ACD,2026-08-16T18:35:34.384128,14.34137090,.00611788,98.9265,159.0983,215.7586,172.7867,0,U,30366,999,1864,.18740576E-3,.488E-5,0
FENGYUN 1C DEB,1999-025ACF,2026-08-16T06:54:06.331392,13.75528332,.01858234,99.1973,330.4755,17.9702,4.0875,0,U,30368,999,98051,.8616554E-4,.52E-6,0
FENGYUN 1C DEB,1999-025ACG,2026-08-16T22:13:52.832352,14.12246070,.00985136,98.7324,224.8076,212.6909,177.2598,0,U,30369,999,736,.11054063E-3,.17E-5,0
FENGYUN 1C DEB,1999-025ACH,2026-08-16T16:42:48.445920,14.20207387,.0098236,99.0375,294.9880,333.5687,157.4416,0,U,30370,999,598,.38818909E-3,.823E-5,0
FENGYUN 1C DEB,1999-025ACJ,2026-08-16T14:31:31.930752,14.31300526,.00060232,98.5546,272.9414,330.9105,181.0583,0,U,30371,999,1431,.40587029E-3,.1031E-4,0
FENGYUN 1C DEB,1999-025ACM,2026-08-16T23:31:23.833344,14.64682219,.00382174,99.2521,127.7424,134.3046,238.7594,0,U,30374,999,2537,.7306397E-3,.387E-4,0
FENGYUN 1C DEB,1999-025ACQ,2026-08-16T19:50:21.624288,13.99421498,.01177632,98.8806,246.0556,302.8370,234.3365,0,U,30377,999,99662,.36493267E-4,.13E-6,0
FENGYUN 1C DEB,1999-025ACS,2026-08-16T00:06:32.940288,14.08264966,.00352493,98.7496,240.3758,305.4272,83.3336,0,U,30379,999,276,.71990058E-4,.81E-6,0
FENGYUN 1C DEB,1999-025ACT,2026-08-16T15:47:38.747904,14.51225420,.01758997,98.8810,295.4955,192.8925,166.7741,0,U,30380,999,3145,.13748427E-3,.607E-5,0
FENGYUN 1C DEB,1999-025ACU,2026-08-16T13:37:42.957120,14.13820663,.00559841,98.7938,264.5926,93.7984,266.9593,0,U,30381,999,95653,.55970947E-3,.1033E-4,0
FENGYUN 1C DEB,1999-025ACV,2026-08-16T16:34:10.375968,14.26298716,.01526269,98.4765,264.3707,354.0870,127.8227,0,U,30382,999,1051,.34630826E-3,.895E-5,0
FENGYUN 1C DEB,1999-025ACY,2026-08-16T02:11:44.125152,14.39187213,.01237467,99.0591,267.9016,285.0813,100.2571,0,U,30385,999,2310,.97932661E-4,.277E-5,0
FENGYUN 1C DEB,1999-025ACZ,2026-08-16T14:34:13.032192,13.56307447,.03018686,98.6742,100.0100,235.8907,151.2274,0,U,30386,999,96175,.61540041E-3,.542E-5,0
FENGYUN 1C DEB,1999-025ADA,2026-08-16T20:04:17.413824,14.15303282,.0001654,98.6478,241.5016,95.9218,80.2914,0,U,30387,999,819,.12150844E-3,.194E-5,0
FENGYUN 1C DEB,1999-025ADB,2026-08-16T18:02:16.345248,14.20342031,.02209194,98.5841,247.5041,67.9188,344.7105,0,U,30388,999,934,.24518944E-3,.627E-5,0
FENGYUN 1C DEB,1999-025ADC,2026-08-16T18:14:50.049600,14.47502554,.00129799,98.8322,325.1796,195.2534,317.9230,0,U,30389,999,1354,.9614757E-3,.3491E-4,0
FENGYUN 1C DEB,1999-025ADD,2026-08-16T06:14:43.317312,14.31587867,.00674943,98.8161,319.9372,162.9378,260.7820,0,U,30390,999,909,.75173294E-3,.2006E-4,0
FENGYUN 1C DEB,1999-025ADE,2026-08-16T14:42:12.384576,14.17170310,.00692748,98.7607,276.0976,275.8327,237.1015,0,U,30391,999,362,.47244794E-3,.931E-5,0
FENGYUN 1C DEB,1999-025ADF,2026-08-16T13:19:28.352064,14.07964768,.01804245,98.7725,245.4110,21.3152,102.6819,0,U,30392,999,135,.27103962E-3,.492E-5,0
FENGYUN 1C DEB,1999-025ADG,2026-08-16T17:06:27.354240,13.99074971,.00699662,99.1331,291.0062,302.6391,180.6399,0,U,30393,999,99783,.83371405E-4,.78E-6,0
FENGYUN 1C DEB,1999-025ADH,2026-08-16T20:31:26.440896,13.95952066,.00897783,99.4087,267.6676,151.5446,23.1244,0,U,30394,999,99551,.34974104E-3,.449E-5,0
FENGYUN 1C DEB,1999-025ADJ,2026-08-16T13:38:59.401248,13.97009433,.01609022,98.9211,241.9855,65.7350,53.6221,0,U,30395,999,99469,.38892977E-3,.564E-5,0
FENGYUN 1C DEB,1999-025ADK,2026-08-16T12:01:27.111072,13.87241449,.01342329,98.2373,209.0506,166.8495,323.7896,0,U,30396,999,99000,.66976237E-4,.49E-6,0
FENGYUN 1C DEB,1999-025ADL,2026-08-16T08:13:52.804128,13.99454980,.01498711,98.4311,1.7188,120.3930,269.5525,0,U,30397,999,99213,.23006983E-3,.331E-5,0
FENGYUN 1C DEB,1999-025ADM,2026-08-16T16:20:09.284064,13.78918938,.01738103,99.6969,136.1228,12.1563,17.4899,0,U,30398,999,98160,.26773994E-3,.259E-5,0
FENGYUN 1C DEB,1999-025ADP,2026-08-15T18:18:45.462816,14.12522118,.02212082,99.1588,165.5140,5.8867,51.9948,0,U,30400,999,98985,.13737943E-2,.3155E-4,0
FENGYUN 1C DEB,1999-025ADQ,2026-08-16T16:05:24.490176,14.28175776,.01076447,98.9146,116.2283,131.1674,229.8853,0,U,30401,999,1829,.72820264E-4,.147E-5,0
FENGYUN 1C DEB,1999-025ADS,2026-08-16T10:57:22.875264,14.23495050,.00740064,99.0533,318.6551,37.8474,322.7875,0,U,30403,999,314,.73366911E-3,.1669E-4,0
FENGYUN 1C DEB,1999-025ADT,2026-08-15T16:53:14.088192,13.34656141,.03790037,99.8272,315.3079,262.6636,93.1276,0,U,30404,999,61317,.14794419E-2,.1069E-4,0
FENGYUN 1C DEB,1999-025ADU,2026-08-16T05:26:48.802272,14.30655570,.00507168,98.7945,329.6114,152.2927,238.2221,0,U,30405,999,912,.70342921E-3,.1819E-4,0
FENGYUN 1C DEB,1999-025ADV,2026-08-16T21:36:57.585600,13.59881277,.02802463,98.6100,95.2235,73.5282,301.8451,0,U,30406,999,96525,.10347575E-2,.964E-5,0
FENGYUN 1C DEB,1999-025ADX,2026-08-15T17:18:50.512608,14.38013918,.00467839,99.0207,202.7867,315.8964,221.8884,0,U,30408,999,65068,.18520426E-2,.563E-4,0
FENGYUN 1C DEB,1999-025ADY,2026-08-16T11:51:17.386272,14.04266128,.01678111,98.4941,204.7614,28.4925,92.4371,0,U,30409,999,99892,.25761104E-3,.424E-5,0
FENGYUN 1C DEB,1999-025AEA,2026-08-16T17:00:59.949216,14.09130780,.01214505,98.5715,132.3689,125.2276,236.0335,0,U,30411,999,99460,.63961105E-3,.1148E-4,0
FENGYUN 1C DEB,1999-025AEC,2026-08-16T21:42:33.194304,14.35226468,.00444381,102.0610,203.2176,292.9496,93.6756,0,U,30413,999,676,.10855356E-2,.3067E-4,0
FENGYUN 1C DEB,1999-025AED,2026-08-16T22:52:27.458976,14.36833319,.00557673,99.1003,44.4601,183.5235,176.5565,0,U,30414,999,626,.1006816E-2,.298E-4,0
FENGYUN 1C DEB,1999-025AEE,2026-08-16T20:53:40.856928,13.69538757,.02306818,99.6355,294.3759,355.5916,55.6206,0,U,30415,999,97260,.3866087E-3,.36E-5,0
FENGYUN 1C DEB,1999-025AEF,2026-08-16T19:21:13.962240,14.02799350,.00541742,98.8163,250.6046,219.8770,139.8411,0,U,30416,999,88,-.48265581E-4,-.118E-5,0
FENGYUN 1C DEB,1999-025AEG,2026-08-16T12:28:18.463296,14.14915286,.0064356,98.7109,217.3962,134.5019,352.0222,0,U,30417,999,872,.12923351E-3,.212E-5,0
FENGYUN 1C DEB,1999-025AEH,2026-08-16T11:45:17.266752,14.87611832,.01049081,98.8532,60.9428,48.8058,342.0779,0,U,30418,999,4257,.30864804E-3,.303E-4,0
FENGYUN 1C DEB,1999-025AEJ,2026-08-15T19:56:42.904896,14.18625826,.0053243,99.2595,190.0400,49.5173,10.3909,0,U,30419,999,838,.20188E-3,.376E-5,0
FENGYUN 1C DEB,1999-025AET,2026-08-16T17:27:20.988000,14.41539657,.00814439,98.8201,140.7037,325.2458,34.3425,0,U,30432,999,2292,.2519644E-3,.802E-5,0
FENGYUN 1C DEB,1999-025AEV,2026-08-16T11:09:15.653664,13.90860119,.01200219,99.0196,212.9206,280.4483,233.4516,0,U,30434,999,99136,.14502365E-3,.148E-5,0
FENGYUN 1C DEB,1999-025AEW,2026-08-16T15:20:56.175648,13.80816469,.02056565,99.0260,208.8795,171.8265,239.9087,0,U,30435,999,97566,.13457363E-2,.1622E-4,0
FENGYUN 1C DEB,1999-025AEX,2026-08-16T15:30:00.518976,14.24565578,.00957581,98.4118,117.1777,130.8881,259.9830,0,U,30436,999,99950,.11348342E-2,.2722E-4,0
FENGYUN 1C DEB,1999-025AEY,2026-08-16T22:06:51.549408,14.99501374,.00248341,98.8961,286.6614,29.3962,145.4298,0,U,30437,999,2876,.13910677E-2,.17145E-3,0
FENGYUN 1C DEB,1999-025AEZ,2026-08-16T11:35:56.870304,13.92895181,.01319314,98.7423,236.8437,228.0434,130.9425,0,U,30438,999,98740,.58787933E-3,.777E-5,0
FENGYUN 1C DEB,1999-025AFA,2026-08-16T13:16:50.100960,14.09135437,.00384641,98.7449,238.0501,359.2769,124.0780,0,U,30439,999,255,.25030613E-3,.395E-5,0
FENGYUN 1C DEB,1999-025AFC,2026-08-16T22:48:39.929760,13.77930931,.01825216,99.1254,313.8731,322.3001,36.5475,0,U,30441,999,98274,.24648573E-3,.236E-5,0
FENGYUN 1C DEB,1999-025AFD,2026-08-15T18:39:54.432576,14.30910421,.00516809,98.8668,330.8142,291.0028,68.5630,0,U,30442,999,677,.78155677E-3,.2036E-4,0
FENGYUN 1C DEB,1999-025AFE,2026-08-15T19:39:35.596800,14.39671054,.0025882,98.8577,187.5868,334.6927,25.2991,0,U,30443,999,971,.83081748E-3,.2563E-4,0
FENGYUN 1C DEB,1999-025AFG,2026-08-16T20:52:05.970720,14.49807523,.01037471,98.8623,197.3762,354.7467,5.2628,0,U,30445,999,2762,.30255272E-3,.1195E-4,0
FENGYUN 1C DEB,1999-025AFH,2026-08-16T16:41:49.676640,14.47282206,.00339625,98.6056,319.9228,74.5290,285.9648,0,U,30446,999,1747,.67168077E-3,.2429E-4,0
FENGYUN 1C DEB,1999-025AFJ,2026-08-16T15:43:58.687968,14.61272102,.00554612,98.9587,114.9161,1.1748,27.0169,0,U,30447,999,1688,.10379977E-2,.518E-4,0
FENGYUN 1C DEB,1999-025AFK,2026-08-16T05:38:16.746720,14.37522596,.00163087,98.8308,330.9493,10.1044,20.0634,0,U,30448,999,878,.70424049E-3,.2067E-4,0
FENGYUN 1C DEB,1999-025AFM,2026-08-16T14:09:56.043936,14.63599696,.01854303,98.0714,242.4813,151.7595,334.7574,0,U,30450,999,3145,.22055825E-3,.1415E-4,0
FENGYUN 1C DEB,1999-025AFP,2026-08-16T10:11:24.474048,14.73927638,.00409381,99.3368,47.1494,214.3368,171.5629,0,U,30452,999,1716,.15427618E-2,.10206E-3,0
FENGYUN 1C DEB,1999-025AFQ,2026-08-16T22:26:15.796320,14.26161248,.01126293,98.7980,306.6686,229.0546,186.3395,0,U,30453,999,757,.65586141E-3,.1633E-4,0
FENGYUN 1C DEB,1999-025AFR,2026-08-16T19:28:30.633024,14.18098391,.01642235,98.1341,183.2138,194.3832,195.4798,0,U,30454,999,99459,.10029622E-2,.2313E-4,0
FENGYUN 1C DEB,1999-025AFZ,2026-08-16T18:09:20.293632,14.06436511,.01382555,98.8365,216.0007,276.8234,261.0677,0,U,30462,999,261,.19818982E-4,-.9E-7,0
FENGYUN 1C DEB,1999-025AGB,2026-08-16T16:28:39.270432,14.10321224,.01080489,98.8031,279.2499,280.7824,203.0758,0,U,30464,999,540,.40892891E-4,.32E-6,0
FENGYUN 1C DEB,1999-025AGC,2026-08-16T18:31:30.114912,14.36059240,.0016415,98.8266,327.4753,27.4010,134.7464,0,U,30465,999,899,.68487366E-3,.1949E-4,0
FENGYUN 1C DEB,1999-025AGD,2026-08-16T16:28:32.227968,14.23562288,.01164041,98.6350,269.2778,28.6864,98.6611,0,U,30466,999,863,.42493093E-3,.994E-5,0
FENGYUN 1C DEB,1999-025AGE,2026-08-16T07:27:54.054720,14.18056780,.00647838,98.6588,254.8962,138.1344,284.3928,0,U,30467,999,659,.40901503E-3,.814E-5,0
FENGYUN 1C DEB,1999-025AGF,2026-08-16T05:01:06.006720,14.22209494,.00724855,98.9138,317.1772,53.2996,336.5323,0,U,30468,999,291,.54520368E-3,.1197E-4,0
FENGYUN 1C DEB,1999-025AGG,2026-08-16T11:37:24.437568,13.97162158,.01572567,98.4649,64.9686,200.2427,189.5419,0,U,30469,999,99151,.75636013E-3,.1135E-4,0
FENGYUN 1C DEB,1999-025AGJ,2026-08-16T18:15:59.820192,14.14951385,.00789953,99.0507,324.6099,276.5091,235.7471,0,U,30471,999,99934,.68477651E-3,.1318E-4,0
FENGYUN 1C DEB,1999-025AGK,2026-08-15T20:52:38.248032,14.58407794,.0035468,98.6592,343.1512,48.0809,71.8819,0,U,30472,999,1618,.96502E-3,.4462E-4,0
FENGYUN 1C DEB,1999-025AGM,2026-08-16T04:45:47.159136,14.40667648,.00228963,98.9226,322.1012,0.3365,29.6790,0,U,30474,999,936,.8210494E-3,.2582E-4,0
FENGYUN 1C DEB,1999-025AGN,2026-08-16T14:28:58.331424,14.16356928,.00405114,98.7725,271.5669,307.0508,207.1857,0,U,30475,999,443,.37041413E-3,.697E-5,0
FENGYUN 1C DEB,1999-025AGP,2026-08-16T01:52:17.029632,14.22198542,.00435097,99.1078,278.2754,317.9954,71.4977,0,U,30476,999,342,.6038451E-3,.1305E-4,0
FENGYUN 1C DEB,1999-025AGQ,2026-08-16T22:14:04.413408,13.24379525,.04296594,99.4199,294.0597,44.1007,128.3514,0,U,30477,999,93990,-.36902014E-3,-.296E-5,0
FENGYUN 1C DEB,1999-025AGS,2026-08-16T18:36:53.994816,14.33966890,.01660264,98.2176,236.4796,127.1653,323.2822,0,U,30480,999,2208,.11243477E-3,.323E-5,0
FENGYUN 1C DEB,1999-025AGT,2026-08-16T13:11:21.907968,14.39923349,.02204237,98.3253,244.2116,237.0301,277.3800,0,U,30481,999,2026,.13268989E-3,.501E-5,0
FENGYUN 1C DEB,1999-025AHB,2026-08-16T23:36:03.433248,14.16081956,.01381865,98.4621,236.7082,272.2474,115.4860,0,U,30489,999,885,.12552503E-3,.23E-5,0
FENGYUN 1C DEB,1999-025AHE,2026-08-16T20:35:53.631168,14.59398944,.00923943,102.3248,7.4240,128.0674,232.8891,0,U,30492,999,486,.21371476E-2,.10669E-3,0
FENGYUN 1C DEB,1999-025AHF,2026-08-15T23:52:22.199232,13.94163275,.01801388,98.5805,45.7214,254.2163,260.5445,0,U,30493,999,98525,.11112749E-2,.1645E-4,0
FENGYUN 1C DEB,1999-025AHG,2026-08-16T01:34:46.458336,13.80031459,.01841925,99.2619,263.4679,289.4964,68.6374,0,U,30494,999,97883,.57241972E-3,.63E-5,0
FENGYUN 1C DEB,1999-025AHH,2026-08-16T13:57:39.087360,12.95334462,.05935,102.2691,352.2976,120.9577,245.1224,0,U,30495,999,91868,.16197879E-2,.972E-5,0
FENGYUN 1C DEB,1999-025AHJ,2026-08-16T13:19:08.605344,14.98060832,.01210349,98.7839,169.4819,15.8328,344.6622,0,U,30496,999,4835,.46271966E-3,.6286E-4,0
FENGYUN 1C DEB,1999-025AHL,2026-08-16T16:44:38.446080,14.07350479,.01002327,99.2288,289.8746,189.5000,298.6819,0,U,30498,999,99241,.10556329E-2,.1811E-4,0
FENGYUN 1C DEB,1999-025AHN,2026-08-16T05:33:12.197952,14.27656229,.00641188,99.0730,333.5661,124.8681,305.0710,0,U,30500,999,192,.10785793E-2,.2671E-4,0
FENGYUN 1C DEB,1999-025AHP,2026-08-16T12:37:02.061120,14.26892089,.00393439,99.0932,233.5848,210.1798,279.7523,0,U,30501,999,436,.53247512E-3,.1256E-4,0
FENGYUN 1C DEB,1999-025AHR,2026-08-16T20:30:17.668224,14.16360909,.0008028,99.1826,85.3806,292.9592,80.2379,0,U,30503,999,845,.13450754E-3,.22E-5,0
FENGYUN 1C DEB,1999-025AHS,2026-08-16T14:02:19.695552,14.21027921,.01097561,98.9971,284.5629,231.3431,127.7885,0,U,30504,999,898,.24557102E-3,.519E-5,0
FENGYUN 1C DEB,1999-025AHT,2026-08-16T16:48:01.230336,14.23449771,.00617899,98.9173,316.4601,251.7948,264.8703,0,U,30505,999,427,.62296048E-3,.1397E-4,0
FENGYUN 1C DEB,1999-025AHU,2026-08-16T06:59:49.735968,14.08889365,.00706125,98.7595,231.3846,11.9411,0.9341,0,U,30506,999,294,.19059075E-3,.294E-5,0
FENGYUN 1C DEB,1999-025AHV,2026-08-14T03:30:51.236640,14.14068117,.0127377,98.9963,297.3121,204.5269,185.4990,0,U,30507,999,99951,.65628373E-3,.1304E-4,0
FENGYUN 1C DEB,1999-025AHX,2026-08-16T14:03:55.353312,14.08984524,.01016848,98.4567,90.2676,81.0313,308.3635,0,U,30509,999,99197,.74956714E-3,.1322E-4,0
FENGYUN 1C DEB,1999-025AHY,2026-08-16T15:08:18.450240,14.13958916,.00775876,99.2349,253.7142,192.6855,297.5848,0,U,30510,999,59,.67026357E-3,.1262E-4,0
FENGYUN 1C DEB,1999-025AJC,2026-08-16T19:37:43.826304,14.35151917,.01730202,98.3951,250.8356,78.0954,283.9573,0,U,30514,999,1766,.30895617E-3,.1E-4,0
FENGYUN 1C DEB,1999-025AJD,2026-08-16T02:05:17.951712,13.64537838,.04939235,98.4847,79.4690,141.0446,351.0632,0,U,30515,999,96689,.35232039E-3,.618E-5,0
FENGYUN 1C DEB,1999-025AJE,2026-08-16T19:05:26.802240,14.44660204,.00066752,98.8641,347.5873,267.1946,247.0066,0,U,30516,999,1278,.97077019E-3,.3318E-4,0
FENGYUN 1C DEB,1999-025AJJ,2026-08-16T06:17:03.236064,15.25073069,.00546585,98.7082,84.1750,349.5233,10.4858,0,U,30520,999,4786,.48053637E-3,.12454E-3,0
FENGYUN 1C DEB,1999-025AJK,2026-08-16T10:10:23.342592,14.59711753,.01326611,99.0200,29.4255,212.5635,146.7330,0,U,30521,999,3177,.29542726E-3,.153E-4,0
FENGYUN 1C DEB,1999-025AJM,2026-08-16T10:13:34.803264,14.28300510,.02431925,98.4922,204.9977,102.6937,46.4225,0,U,30523,999,1621,.10551336E-3,.314E-5,0
FENGYUN 1C DEB,1999-025AJN,2026-08-16T22:46:43.114368,13.94944123,.0198865,99.3227,48.1287,300.3193,57.8429,0,U,30524,999,97329,.18277567E-2,.2851E-4,0
FENGYUN 1C DEB,1999-025AJP,2026-08-16T12:53:14.967456,13.59223509,.02943821,98.5870,88.6443,24.4969,336.9843,0,U,30525,999,96469,.57936575E-3,.532E-5,0
FENGYUN 1C DEB,1999-025AJQ,2026-08-16T16:13:46.005024,13.50221882,.03057647,99.5350,305.9025,7.0326,353.4956,0,U,30526,999,95990,.24723782E-3,.168E-5,0
FENGYUN 1C DEB,1999-025AJR,2026-08-16T14:20:08.802240,13.31518821,.04089814,100.0454,271.9013,359.1660,152.4270,0,U,30527,999,94641,.41725259E-3,.273E-5,0
FENGYUN 1C DEB,1999-025AJS,2026-08-16T13:48:38.098944,14.13808982,.01424521,98.2082,83.5290,232.3950,154.0296,0,U,30528,999,623,.1595142E-3,.293E-5,0
FENGYUN 1C DEB,1999-025AJT,2026-08-16T03:32:21.484032,13.72260782,.02294286,98.4789,126.9655,282.6311,74.9276,0,U,30529,999,97387,.57562589E-3,.595E-5,0
FENGYUN 1C DEB,1999-025AJU,2026-08-16T18:57:15.238080,14.37120404,.01001651,98.3681,265.7569,118.0981,297.1022,0,U,30530,999,2334,.11464149E-3,.317E-5,0
FENGYUN 1C DEB,1999-025AJV,2026-08-16T20:05:01.282560,14.71145134,.00209869,102.3049,182.3340,253.3586,106.5300,0,U,30531,999,1310,.18719878E-2,.11489E-3,0
FENGYUN 1C DEB,1999-025AJX,2026-08-16T21:40:56.968032,14.59537495,.00749464,98.8450,17.7019,115.1715,35.4784,0,U,30533,999,1409,.14148211E-2,.694E-4,0
FENGYUN 1C DEB,1999-025AKD,2026-08-16T11:26:27.592800,14.56533496,.01133014,98.8965,230.0377,245.4481,113.4872,0,U,30539,999,2934,.15168453E-3,.676E-5,0
FENGYUN 1C DEB,1999-025AKE,2026-08-16T20:02:03.882624,14.34678019,.00517695,98.8872,348.6319,58.8349,92.4628,0,U,30540,999,826,.79236095E-3,.223E-4,0
FENGYUN 1C DEB,1999-025AKF,2026-08-16T13:37:36.169536,14.24051837,.00182468,98.6747,276.9187,89.8094,270.5176,0,U,30541,999,833,.41203116E-3,.905E-5,0
FENGYUN 1C DEB,1999-025AKG,2026-08-16T00:30:37.861056,14.07086613,.00279197,98.7639,254.5093,1.8411,28.0620,0,U,30542,999,367,.13181934E-3,.178E-5,0
FENGYUN 1C DEB,1999-025AKH,2026-08-16T17:08:54.369888,14.03907393,.0073159,98.8303,236.3022,63.0629,349.9864,0,U,30543,999,99970,-.40456775E-4,-.108E-5,0
FENGYUN 1C DEB,1999-025AKK,2026-08-16T10:53:01.374432,13.20934613,.04724632,98.9908,51.6498,132.9192,231.2599,0,U,30545,999,94187,.23504904E-3,.14E-5,0
FENGYUN 1C DEB,1999-025AKL,2026-08-16T15:39:49.931136,14.90754432,.00880428,98.8783,120.0888,92.2022,299.1835,0,U,30546,999,4132,.46424667E-3,.4838E-4,0
FENGYUN 1C DEB,1999-025AKM,2026-08-16T20:56:23.942112,14.38072210,.0094684,98.8804,85.4940,207.9407,164.6838,0,U,30547,999,2272,.10196745E-3,.276E-5,0
FENGYUN 1C DEB,1999-025AKN,2026-08-15T14:51:47.177856,14.28799973,.0067253,99.6751,156.4879,359.9066,123.1944,0,U,30548,999,17604,.76717E-3,.1928E-4,0
FENGYUN 1C DEB,1999-025AKP,2026-08-16T17:59:59.078976,14.00188552,.02848463,98.4896,336.5914,283.4330,73.5239,0,U,30549,999,98749,.57457237E-3,.1161E-4,0
FENGYUN 1C DEB,1999-025AKQ,2026-08-14T11:09:41.575392,14.03999936,.0130765,99.0465,125.5779,338.6073,196.7397,0,U,30550,999,98827,.9767E-3,.1621E-4,0
FENGYUN 1C DEB,1999-025AKS,2026-08-16T21:15:52.411392,14.60909159,.00127424,98.8448,21.0235,215.6607,144.3741,0,U,30552,999,1253,.14628923E-2,.7122E-4,0
FENGYUN 1C DEB,1999-025AKT,2026-08-16T07:17:14.750016,14.82295609,.001807,99.1327,0.6694,99.2837,261.0417,0,U,30553,999,2102,.12353942E-2,.9844E-4,0
FENGYUN 1C DEB,1999-025AKV,2026-08-16T15:24:48.875040,14.21991726,.00405125,98.7383,284.8889,279.9827,232.2418,0,U,30555,999,444,.54675245E-3,.1173E-4,0
FENGYUN 1C DEB,1999-025AKW,2026-08-16T10:02:12.950016,14.01642611,.00659315,98.7995,217.6849,273.3853,249.4716,0,U,30556,999,99712,.22070897E-3,.298E-5,0
